Id,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Mileage_Type_km/kg,Mileage_Type_kmpl,Transmission_Automatic,Transmission_Manual
2517,2016,36000,17.43,1396.0,105.5,5.0,8.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2518,2012,56121,23.4,1248.0,74.0,5.0,4.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2519,2018,30000,28.4,1248.0,74.0,5.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2520,2016,31021,19.5,1968.0,141.0,5.0,16.61,0,1,0,0,0,1,0,0,0,0,1,1,0
2521,2013,52600,19.6,1461.0,108.45,5.0,7.26,0,1,0,0,0,1,0,0,0,0,1,0,1
2522,2005,60000,10.5,2179.0,120.0,8.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2523,2016,44001,18.12,1995.0,190.0,5.0,34.51,0,1,0,0,0,1,0,0,0,0,1,1,0
2524,2003,101000,17.3,1061.0,64.0,5.0,0.95,0,0,0,0,1,0,0,0,1,0,1,0,1
2525,2007,84169,14.0,1061.0,64.0,5.0,2.2,0,0,0,0,1,1,0,0,0,0,1,0,1
2526,2017,14001,18.6,1197.0,81.83,5.0,5.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2528,2016,59000,18.0,2993.0,255.0,7.0,36.75,0,1,0,0,0,1,0,0,0,0,1,1,0
2529,2009,29000,11.7,1796.0,178.0,5.0,10.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2531,2012,38800,21.64,1461.0,84.8,5.0,4.05,0,1,0,0,0,1,0,0,0,0,1,0,1
2532,2011,98000,12.07,2967.0,241.4,7.0,22.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2533,2017,20969,17.9,2143.0,136.0,5.0,27.87,0,1,0,0,0,1,0,0,0,0,1,1,0
2534,2018,2900,24.3,1248.0,88.5,5.0,8.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2535,2016,69000,19.3,1248.0,73.9,5.0,4.79,0,1,0,0,0,1,0,0,0,0,1,0,1
2536,2018,5833,21.13,1498.0,108.4,5.0,11.92,0,1,0,0,0,1,0,0,0,0,1,0,1
2537,2016,28733,12.07,2967.0,241.4,7.0,53.11,0,1,0,0,0,0,0,1,0,0,1,1,0
2538,2006,145000,18.9,998.0,67.1,5.0,1.15,0,0,0,0,1,1,0,0,0,0,1,0,1
2539,2014,71000,25.1,1498.0,98.6,5.0,7.45,0,1,0,0,0,1,0,0,0,0,1,0,1
2540,2017,12000,21.1,814.0,55.2,5.0,3.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2541,2018,21603,13.0,2987.0,265.0,5.0,70.15,0,1,0,0,0,1,0,0,0,0,1,1,0
2543,2013,58000,13.2,1995.0,170.0,5.0,19.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2544,2012,39000,12.05,1995.0,154.0,5.0,15.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2545,2017,37712,17.45,1493.0,100.0,7.0,7.57,0,1,0,0,0,1,0,0,0,0,1,0,1
2546,2012,68000,18.5,1197.0,85.8,5.0,4.4,0,0,0,0,1,1,0,0,0,0,1,0,1
2547,2016,25000,15.87,2993.0,308.43,5.0,60.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2548,2010,30000,18.6,1199.0,79.4,5.0,1.6,0,0,0,0,1,1,0,0,0,0,1,0,1
2549,2014,68218,19.1,1197.0,85.8,5.0,4.9,0,0,0,0,1,1,0,0,0,0,1,0,1
2550,2014,52000,20.77,1248.0,88.8,7.0,5.95,0,1,0,0,0,1,0,0,0,0,1,0,1
2551,2015,63591,20.45,1461.0,83.8,5.0,5.35,0,1,0,0,0,1,0,0,0,0,1,0,1
2552,2014,57937,15.5,1198.0,86.7,5.0,5.4,0,0,0,0,1,1,0,0,0,0,1,1,0
2553,2015,21979,17.11,1968.0,174.33,5.0,23.45,0,1,0,0,0,1,0,0,0,0,1,1,0
2554,2002,99000,18.7,1896.0,66.0,5.0,1.9,0,1,0,0,0,0,0,1,0,0,1,0,1
2555,2016,62000,25.8,1498.0,98.6,5.0,6.1,0,1,0,0,0,1,0,0,0,0,1,0,1
2556,2006,127001,12.8,2494.0,102.0,8.0,4.95,0,1,0,0,0,1,0,0,0,0,1,0,1
2557,2013,84600,21.1,814.0,55.2,5.0,2.5,0,0,0,0,1,0,0,1,0,0,1,0,1
2558,2018,30953,22.7,799.0,53.64,5.0,3.48,0,0,0,0,1,1,0,0,0,0,1,0,1
2559,2012,78000,22.9,1248.0,74.0,5.0,4.4,0,1,0,0,0,1,0,0,0,0,1,0,1
2560,2008,85000,9.5,2835.0,118.6,6.0,7.99,0,1,0,0,0,1,0,0,0,0,1,0,1
2561,2008,79000,13.1,2400.0,215.0,5.0,10.99,0,1,0,0,0,1,0,0,0,0,1,1,0
2562,2014,79000,12.55,2982.0,168.5,7.0,18.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2563,2018,48188,16.3,1956.0,170.0,5.0,21.69,0,1,0,0,0,1,0,0,0,0,1,0,1
2564,2014,67557,23.4,1248.0,74.0,5.0,5.17,0,1,0,0,0,1,0,0,0,0,1,0,1
2565,2011,103814,22.32,1582.0,126.32,5.0,4.5,0,1,0,0,0,0,0,1,0,0,1,0,1
2566,2014,45128,12.05,2179.0,120.0,8.0,6.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2567,2013,56075,19.81,1086.0,68.05,5.0,3.12,0,0,0,0,1,1,0,0,0,0,1,0,1
2568,2011,166000,12.99,2494.0,100.6,8.0,8.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2569,2017,65367,11.36,2755.0,171.5,7.0,20.14,0,1,0,0,0,1,0,0,0,0,1,1,0
2570,2013,114708,12.99,2494.0,100.0,8.0,12.6,0,1,0,0,0,1,0,0,0,0,1,0,1
2571,2015,35082,23.4,1248.0,74.0,5.0,6.61,0,1,0,0,0,1,0,0,0,0,1,0,1
2572,2016,38593,17.01,1582.0,126.2,5.0,13.23,0,1,0,0,0,1,0,0,0,0,1,1,0
2573,2008,70700,12.99,2494.0,100.0,8.0,4.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2574,2011,83000,20.54,1598.0,103.6,5.0,2.9,0,1,0,0,0,0,0,1,0,0,1,0,1
2575,2015,120000,14.8,2499.0,80.0,10.0,5.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2576,2014,91586,11.18,2696.0,184.0,7.0,9.47,0,1,0,0,0,0,0,1,0,0,1,1,0
2577,2008,38235,20.36,1197.0,78.9,5.0,1.95,0,0,0,0,1,1,0,0,0,0,1,0,1
2578,2011,37000,20.36,1197.0,78.9,5.0,2.2,0,0,0,0,1,1,0,0,0,0,1,0,1
2580,2013,44000,18.0,1198.0,86.7,5.0,4.35,0,0,0,0,1,0,0,1,0,0,1,0,1
2581,2016,54000,23.1,998.0,67.04,5.0,4.5,0,0,0,0,1,1,0,0,0,0,1,1,0
2582,2013,90000,18.9,1197.0,82.0,5.0,3.55,0,0,0,0,1,1,0,0,0,0,1,0,1
2583,2015,35000,19.3,1248.0,73.9,5.0,4.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2584,2012,47324,20.36,1197.0,78.9,5.0,4.52,0,0,0,0,1,0,0,1,0,0,1,0,1
2585,2012,65148,15.06,1995.0,177.0,5.0,12.75,0,1,0,0,0,1,0,0,0,0,1,1,0
2586,2014,57773,17.11,1968.0,174.33,5.0,20.04,0,1,0,0,0,0,0,1,0,0,1,1,0
2587,2014,87000,20.45,1461.0,83.8,5.0,6.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2588,2007,179032,11.56,3200.0,199.3,7.0,7.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2589,2016,8000,22.5,998.0,67.0,5.0,4.15,0,0,0,0,1,1,0,0,0,0,1,1,0
2590,2007,77000,13.5,1799.0,130.0,5.0,2.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2591,2016,20600,18.6,1197.0,81.83,5.0,5.4,0,0,0,0,1,1,0,0,0,0,1,0,1
2592,2016,13198,24.07,998.0,67.1,5.0,3.15,0,0,0,0,1,1,0,0,0,0,1,0,1
2593,2015,21000,12.07,2967.0,241.4,7.0,52.5,0,1,0,0,0,0,0,1,0,0,1,1,0
2594,2016,38000,18.6,1197.0,81.83,5.0,5.95,0,0,0,0,1,1,0,0,0,0,1,0,1
2595,2019,15379,23.84,1199.0,83.83,5.0,6.97,0,0,0,0,1,1,0,0,0,0,1,1,0
2596,2011,60000,20.36,1197.0,78.9,5.0,3.2,0,0,0,0,1,1,0,0,0,0,1,0,1
2598,2013,75371,20.46,1461.0,83.8,5.0,6.69,0,1,0,0,0,1,0,0,0,0,1,0,1
2599,2014,60000,13.49,2179.0,138.03,5.0,5.9,0,1,0,0,0,0,0,1,0,0,1,0,1
2600,2009,30675,18.5,1197.0,80.0,5.0,2.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2601,2013,22000,23.4,1248.0,74.0,5.0,4.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2602,2015,55000,22.0,814.0,55.0,5.0,2.61,0,0,0,0,1,1,0,0,0,0,1,0,1
2603,2010,74213,14.84,2143.0,170.0,5.0,11.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2604,2016,15000,16.82,1998.0,189.08,4.0,35.0,0,0,0,0,1,1,0,0,0,0,1,1,0
2605,2010,57000,26.0,624.0,35.0,4.0,0.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2606,2015,62144,26.21,1248.0,88.5,5.0,5.75,0,1,0,0,0,0,0,1,0,0,1,0,1
2607,2017,50000,22.0,1582.0,126.2,5.0,11.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2608,2015,38000,21.1,814.0,55.2,5.0,2.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2609,2016,30000,18.12,1995.0,190.0,5.0,31.5,0,1,0,0,0,0,0,1,0,0,1,1,0
2610,2016,38735,19.4,1198.0,86.8,5.0,4.92,0,0,0,0,1,1,0,0,0,0,1,0,1
2611,2012,23598,23.2,1248.0,73.94,5.0,3.52,0,1,0,0,0,1,0,0,0,0,1,0,1
2612,2014,70000,18.88,1995.0,184.0,5.0,17.55,0,1,0,0,0,1,0,0,0,0,1,1,0
2613,2016,39000,26.59,1248.0,74.0,5.0,5.8,0,1,0,0,0,1,0,0,0,0,1,0,1
2614,2013,84175,23.4,1248.0,74.0,5.0,6.95,0,1,0,0,0,1,0,0,0,0,1,0,1
2615,2013,45000,16.95,1498.0,97.6,5.0,2.4,0,0,0,0,1,1,0,0,0,0,1,0,1
2616,2013,59302,14.39,1998.0,163.7,5.0,5.25,0,1,0,0,0,1,0,0,0,0,1,1,0
2617,2012,55002,17.5,1298.0,85.8,5.0,4.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2618,2008,128813,19.09,1396.0,69.0,5.0,1.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2619,2016,46522,24.0,1120.0,70.0,5.0,4.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2620,2014,180000,22.3,1248.0,74.0,5.0,2.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2621,2006,89326,17.8,1399.0,68.0,5.0,1.55,0,1,0,0,0,0,0,0,1,0,1,0,1
2622,2016,54000,19.87,1461.0,83.8,5.0,6.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2624,2015,66337,24.0,1120.0,70.0,5.0,4.96,0,1,0,0,0,1,0,0,0,0,1,0,1
2625,2012,60000,19.4,1198.0,86.8,5.0,3.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2626,2010,38001,12.3,1781.0,163.2,5.0,8.5,0,0,0,0,1,1,0,0,0,0,1,1,0
2627,2014,73000,24.7,796.0,47.3,5.0,2.75,0,0,0,0,1,0,0,1,0,0,1,0,1
2628,2011,61000,16.2,1599.0,103.2,5.0,3.4,0,0,0,0,1,0,0,1,0,0,1,0,1
2629,2013,120000,20.77,1248.0,88.8,7.0,7.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2630,2012,71787,12.9,1598.0,102.5,5.0,3.21,0,0,0,0,1,1,0,0,0,0,1,0,1
2631,2016,11554,19.67,1582.0,126.2,5.0,14.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2632,2014,90000,20.34,1498.0,103.2,5.0,6.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2633,2014,48104,17.4,1497.0,117.3,5.0,5.49,0,0,0,0,1,1,0,0,0,0,1,0,1
2634,2005,91000,16.8,1341.0,83.0,5.0,0.8,0,0,0,0,1,0,0,0,1,0,1,0,1
2636,2015,33931,18.9,1197.0,82.0,5.0,5.91,0,0,0,0,1,0,0,1,0,0,1,1,0
2637,2019,13916,18.9,1197.0,81.86,5.0,6.44,0,0,0,0,1,1,0,0,0,0,1,0,1
2638,2012,90400,26.2,998.0,58.2,5.0,2.9,1,0,0,0,0,1,0,0,0,1,0,0,1
2639,2015,14000,18.9,1197.0,82.0,5.0,4.6,0,0,0,0,1,1,0,0,0,0,1,0,1
2641,2016,17560,18.6,1197.0,81.83,5.0,7.21,0,0,0,0,1,1,0,0,0,0,1,0,1
2642,2016,60000,19.87,1461.0,83.8,5.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2643,2009,88096,19.3,1248.0,73.9,5.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0,1
2644,2008,178280,12.8,2494.0,102.0,8.0,5.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2645,2015,19963,25.4,624.0,37.5,4.0,1.74,0,0,0,0,1,0,0,1,0,0,1,0,1
2646,2019,1000,18.12,1196.0,86.8,5.0,6.8,0,0,0,0,1,1,0,0,0,0,1,0,1
2647,2017,8000,18.6,1197.0,81.83,5.0,7.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2648,2016,9200,15.4,1497.0,117.3,7.0,8.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2649,2015,29000,27.4,1498.0,98.6,5.0,5.99,0,1,0,0,0,1,0,0,0,0,1,0,1
2650,2017,27000,19.67,1582.0,126.2,5.0,12.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2651,2018,22900,21.4,1197.0,83.1,5.0,7.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2652,2014,50000,14.16,1968.0,174.3,5.0,35.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2653,2015,60207,25.8,1498.0,98.6,5.0,5.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2654,2010,101119,11.0,2993.0,235.0,5.0,18.46,0,1,0,0,0,1,0,0,0,0,1,1,0
2655,2010,42000,15.6,1196.0,70.0,5.0,2.4,0,0,0,0,1,1,0,0,0,0,1,0,1
2656,2002,93000,18.9,998.0,67.1,5.0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,1
2657,2012,60000,19.81,1086.0,68.05,5.0,2.65,0,0,0,0,1,0,0,1,0,0,1,0,1
2658,2015,66122,21.66,1498.0,103.52,5.0,5.96,0,1,0,0,0,1,0,0,0,0,1,1,0
2659,2015,25100,17.85,2967.0,300.0,4.0,75.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2660,2017,24733,15.04,1991.0,183.0,5.0,27.15,0,0,0,0,1,1,0,0,0,0,1,1,0
2661,2008,41000,10.4,2773.0,201.0,5.0,10.5,0,0,0,0,1,0,0,1,0,0,1,1,0
2662,2015,30000,20.73,1373.0,91.1,5.0,6.7,0,0,0,0,1,1,0,0,0,0,1,0,1
2663,2013,36000,22.7,1498.0,89.84,5.0,4.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2664,2017,40279,16.5,1493.0,70.0,7.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2665,2018,46805,24.07,998.0,67.1,5.0,3.63,0,0,0,0,1,1,0,0,0,0,1,0,1
2666,2015,60000,17.5,1197.0,85.8,5.0,4.8,0,0,0,0,1,1,0,0,0,0,1,0,1
2667,2017,100000,17.57,1193.0,88.7,5.0,4.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2669,2018,51530,10.91,3198.0,197.2,7.0,30.27,0,1,0,0,0,1,0,0,0,0,1,1,0
2670,2013,81456,15.8,2148.0,170.0,5.0,14.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2671,2012,37229,16.95,1197.0,78.9,5.0,3.41,0,0,0,0,1,1,0,0,0,0,1,1,0
2672,2009,73200,17.0,1497.0,118.0,5.0,2.78,0,0,0,0,1,1,0,0,0,0,1,0,1
2673,2015,71826,19.3,1968.0,141.0,5.0,15.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2674,2017,129000,25.0,1396.0,69.0,5.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2675,2012,82000,18.9,998.0,67.1,5.0,2.3,0,0,0,0,1,1,0,0,0,0,1,0,1
2676,2017,40459,19.67,1582.0,126.2,5.0,13.28,0,1,0,0,0,1,0,0,0,0,1,0,1
2677,2009,61964,19.0,998.0,66.1,5.0,2.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2678,2011,15466,22.5,998.0,67.04,5.0,3.36,0,0,0,0,1,1,0,0,0,0,1,0,1
2679,2014,23000,17.3,1497.0,117.3,7.0,4.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2680,2012,43766,20.36,1197.0,78.9,5.0,4.3,0,0,0,0,1,1,0,0,0,0,1,0,1
2681,2010,54000,0.0,3597.0,262.6,5.0,6.0,0,0,0,0,1,1,0,0,0,0,1,1,0
2682,2018,18521,22.54,1396.0,88.73,5.0,9.18,0,1,0,0,0,1,0,0,0,0,1,0,1
2683,2017,26400,23.1,998.0,67.04,5.0,4.99,0,0,0,0,1,1,0,0,0,0,1,0,1
2684,2011,31900,13.4,1798.0,157.8,5.0,3.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2685,2010,39000,20.0,1399.0,68.0,5.0,2.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2686,2016,45671,27.3,1498.0,98.6,5.0,7.2,0,1,0,0,0,1,0,0,0,0,1,0,1
2687,2016,39500,15.0,2143.0,204.0,5.0,29.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2688,2015,54000,17.9,2143.0,136.0,5.0,17.55,0,1,0,0,0,1,0,0,0,0,1,1,0
2689,2012,20000,18.5,1985.0,163.0,5.0,12.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2690,2009,55000,11.8,2967.0,246.7,5.0,13.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2691,2014,48000,22.32,1582.0,126.32,5.0,5.1,0,1,0,0,0,1,0,0,0,0,1,1,0
2692,2011,70000,22.69,1995.0,190.0,5.0,10.3,0,1,0,0,0,1,0,0,0,0,1,1,0
2693,2014,62000,22.32,1582.0,126.32,5.0,5.7,0,1,0,0,0,1,0,0,0,0,1,0,1
2694,2014,41994,22.5,998.0,67.04,5.0,3.41,0,0,0,0,1,1,0,0,0,0,1,0,1
2695,2010,108882,20.0,1399.0,68.0,5.0,2.4,0,1,0,0,0,0,0,1,0,0,1,0,1
2696,2017,24806,18.15,1198.0,82.0,6.0,5.6,0,0,0,0,1,1,0,0,0,0,1,0,1
2697,2006,160000,17.0,1405.0,70.0,5.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2698,2017,30000,18.49,1493.0,100.0,7.0,8.2,0,1,0,0,0,1,0,0,0,0,1,1,0
2699,2015,51000,15.17,1968.0,181.0,5.0,27.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2700,2015,64876,21.5,1197.0,81.8,5.0,3.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2701,2016,70536,31.79,998.0,58.33,5.0,4.58,1,0,0,0,0,1,0,0,0,1,0,0,1
2702,2017,25299,24.3,1248.0,88.5,5.0,10.34,0,1,0,0,0,1,0,0,0,0,1,0,1
2703,2006,89869,12.7,2609.0,116.6,8.0,3.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2704,2007,103515,12.6,1991.0,112.0,7.0,5.0,0,1,0,0,0,0,0,0,1,0,1,0,1
2705,2008,68282,17.92,1086.0,62.1,5.0,2.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2706,2014,60033,18.18,2967.0,250.0,4.0,51.52,0,1,0,0,0,1,0,0,0,0,1,1,0
2707,2018,51921,24.3,1248.0,88.5,5.0,8.62,0,1,0,0,0,1,0,0,0,0,1,0,1
2708,2017,18414,23.4,1248.0,74.0,5.0,7.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2709,2016,40866,19.5,1199.0,86.76,5.0,5.47,0,0,0,0,1,1,0,0,0,0,1,0,1
2710,2014,55001,16.36,2179.0,187.7,5.0,31.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2711,2017,20469,16.82,1998.0,189.08,4.0,35.98,0,0,0,0,1,1,0,0,0,0,1,1,0
2712,2017,8500,21.1,814.0,55.2,5.0,3.42,0,0,0,0,1,1,0,0,0,0,1,0,1
2713,2008,45000,16.77,2967.0,241.38,5.0,11.5,0,1,0,0,0,0,0,1,0,0,1,1,0
2714,2016,6000,17.19,1197.0,81.86,5.0,7.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2715,2018,11000,28.4,1248.0,74.0,5.0,8.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2716,2015,80064,22.7,1498.0,89.84,5.0,7.33,0,1,0,0,0,1,0,0,0,0,1,0,1
2717,2016,29930,18.9,998.0,67.1,5.0,3.35,0,0,0,0,1,1,0,0,0,0,1,0,1
2718,2013,49105,20.34,1498.0,103.2,5.0,4.4,0,1,0,0,0,1,0,0,0,0,1,0,1
2719,2012,55000,17.6,1496.0,88.7,5.0,2.99,0,0,0,0,1,1,0,0,0,0,1,0,1
2720,2015,23000,18.7,1199.0,88.7,5.0,5.6,0,0,0,0,1,1,0,0,0,0,1,0,1
2721,2016,54727,20.14,1498.0,88.73,5.0,6.63,0,1,0,0,0,1,0,0,0,0,1,0,1
2722,2018,31426,21.66,1498.0,108.62,5.0,7.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2723,2015,53442,16.8,1497.0,116.3,5.0,7.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2724,2014,28000,16.5,1198.0,86.8,5.0,4.95,0,0,0,0,1,1,0,0,0,0,1,1,0
2725,2017,13412,14.3,1598.0,103.52,5.0,9.19,0,0,0,0,1,1,0,0,0,0,1,1,0
2726,2011,70000,16.8,1493.0,110.0,5.0,5.1,0,1,0,0,0,1,0,0,0,0,1,0,1
2727,2015,81310,21.19,1396.0,88.76,5.0,5.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2728,2019,13574,21.4,1197.0,83.1,5.0,9.51,0,0,0,0,1,1,0,0,0,0,1,1,0
2729,2008,75000,11.1,2354.0,158.8,5.0,3.9,0,0,0,0,1,0,0,1,0,0,1,0,1
2730,2014,58310,19.1,1197.0,85.8,5.0,5.39,0,0,0,0,1,0,0,1,0,0,1,0,1
2731,2009,90000,19.3,1248.0,73.9,5.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,1
2732,2012,83000,23.4,1248.0,74.0,5.0,4.3,0,1,0,0,0,1,0,0,0,0,1,0,1
2733,2017,37282,20.85,1197.0,83.14,5.0,6.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2734,2017,23000,18.9,1197.0,82.0,5.0,4.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2735,2010,82000,17.8,1399.0,68.0,5.0,2.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2736,2016,31000,23.9,1582.0,126.2,5.0,9.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2738,2014,45001,20.0,1399.0,68.05,5.0,2.55,0,1,0,0,0,0,0,1,0,0,1,0,1
2739,2014,50446,21.12,1248.0,88.8,5.0,3.54,0,1,0,0,0,1,0,0,0,0,1,0,1
2740,2009,89000,13.5,1799.0,130.0,5.0,4.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2741,2007,72000,19.7,796.0,46.3,5.0,1.2,0,0,0,0,1,0,0,1,0,0,1,0,1
2742,2013,90000,22.48,1995.0,190.0,5.0,19.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2743,2015,76000,16.0,2179.0,140.0,7.0,12.0,0,1,0,0,0,0,0,1,0,0,1,0,1
2744,2012,78401,23.2,1248.0,73.94,5.0,3.9,0,1,0,0,0,1,0,0,0,0,1,0,1
2745,2017,38426,24.3,1248.0,88.5,5.0,9.13,0,1,0,0,0,1,0,0,0,0,1,0,1
2746,2011,45000,15.1,1196.0,73.0,7.0,2.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2747,2012,83000,17.5,1197.0,85.8,5.0,3.25,0,0,0,0,1,1,0,0,0,0,1,0,1
2748,2017,50170,17.01,1582.0,126.2,5.0,14.79,0,1,0,0,0,1,0,0,0,0,1,1,0
2749,2010,37822,22.5,998.0,67.04,5.0,2.35,0,0,0,0,1,1,0,0,0,0,1,0,1
2750,2015,33517,27.62,793.0,47.0,5.0,3.1,0,1,0,0,0,1,0,0,0,0,1,0,1
2751,2014,110000,13.01,2199.0,194.3,7.0,12.9,0,1,0,0,0,1,0,0,0,0,1,1,0
2752,2017,60000,21.1,814.0,55.2,5.0,2.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2753,2013,92408,18.5,1197.0,82.85,5.0,3.65,0,0,0,0,1,1,0,0,0,0,1,0,1
2754,2014,45000,17.1,1591.0,121.3,5.0,7.5,0,0,0,0,1,1,0,0,0,0,1,0,1
2755,2013,33793,18.4,1198.0,86.8,5.0,3.74,0,0,0,0,1,1,0,0,0,0,1,0,1
2756,2017,26327,20.4,1197.0,81.8,5.0,5.86,0,0,0,0,1,1,0,0,0,0,1,0,1
2757,2018,20604,19.27,2143.0,167.62,5.0,39.62,0,1,0,0,0,1,0,0,0,0,1,1,0
2758,2018,61386,25.2,1248.0,74.0,5.0,7.05,0,1,0,0,0,1,0,0,0,0,1,0,1
2759,2018,11500,28.4,1248.0,74.0,5.0,7.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2760,2012,58000,25.44,936.0,57.6,5.0,2.1,0,1,0,0,0,1,0,0,0,0,1,0,1
2761,2014,38000,13.7,1798.0,157.75,5.0,11.6,0,0,0,0,1,1,0,0,0,0,1,1,0
2762,2012,49000,14.84,2143.0,167.62,5.0,19.25,0,1,0,0,0,0,0,1,0,0,1,1,0
2763,2017,72202,13.68,2393.0,147.8,8.0,17.92,0,1,0,0,0,1,0,0,0,0,1,0,1
2764,2016,7000,20.36,1197.0,78.9,5.0,3.6,0,0,0,0,1,1,0,0,0,0,1,0,1
2765,2014,20000,25.8,1498.0,98.6,5.0,4.5,0,1,0,0,0,0,0,1,0,0,1,0,1
2766,2017,14061,21.9,1396.0,88.76,5.0,7.4,0,1,0,0,0,1,0,0,0,0,1,0,1
2767,2018,30706,11.57,2987.0,254.79,5.0,59.29,0,1,0,0,0,1,0,0,0,0,1,1,0
2768,2011,51387,12.05,2179.0,120.0,7.0,5.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2769,2006,44000,15.3,1341.0,83.0,5.0,1.75,0,0,0,0,1,0,0,1,0,0,1,0,1
2770,2016,12208,21.4,1197.0,83.1,5.0,6.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2771,2011,55000,16.52,1991.0,123.7,5.0,3.95,0,1,0,0,0,1,0,0,0,0,1,0,1
2772,2011,61600,17.1,1591.0,121.3,5.0,4.2,0,0,0,0,1,1,0,0,0,0,1,0,1
2773,2016,28414,17.0,1497.0,118.0,5.0,8.4,0,0,0,0,1,1,0,0,0,0,1,0,1
